RVIS,ensemblId:ID,TSS:int,strand,HGNCSymbol,entrezId,pLi
NA,ENSG00000236963,20757727,-1,LINC01141,339505,NA
53.60703812,ENSG00000162545,20812713,-1,CAMK2N1,55450,0.138563181790624
37.3313783,ENSG00000090432,20834654,-1,MUL1,79594,3.48969973575906e-06
NA,ENSG00000215520,20852482,1,RPS4XP4,NA,NA
NA,ENSG00000183114,20878932,1,FAM43B,163933,NA
69.67741935,ENSG00000158825,20915441,1,CDA,978,0.787227682049009
79.70674487,ENSG00000158828,20959948,1,PINK1,65018,4.0835436809341e-07
NA,ENSG00000117242,20978686,-1,PINK1-AS,100861548,NA
48.47507331,ENSG00000244038,20988000,-1,DDOST,1650,0.134980573644975
98.72922776,ENSG00000117245,21044510,-1,KIF17,57576,3.34364105878855e-13
62.04301075,ENSG00000189410,21059330,-1,SH2D5,400745,0.00265361571731959
10.53763441,ENSG00000127483,21113816,-1,HP1BP3,50809,0.991643467677446
14.33040078,ENSG00000075151,21503377,-1,EIF4G3,8672,0.999999906532496
NA,ENSG00000251914,21167734,1,RNU7-200P,NA,NA
NA,ENSG00000221808,21314925,-1,MIR1256,100302155,NA
NA,ENSG00000233072,21330427,-1,RPS15AP6,NA,NA
NA,ENSG00000235112,21487968,1,HSPE1P27,NA,NA
19.82404692,ENSG00000117298,21671997,-1,ECE1,1889,0.999768645958376
NA,ENSG00000236216,21724480,1,PPP1R11P1,NA,NA
NA,ENSG00000227001,21754460,-1,NBPF2P,NA,NA
NA,ENSG00000187952,21754796,1,HS6ST1P1,NA,NA
NA,ENSG00000186543,21760811,1,CROCCP5,NA,NA
91.54447703,ENSG00000142794,21766621,1,NBPF3,84224,1.98380335692613e-11
NA,ENSG00000176378,21786575,-1,PFN1P10,NA,NA
17.6344086,ENSG00000162551,21835858,1,ALPL,249,0.00110649599056032
46.11925709,ENSG00000076864,21995801,-1,RAP1GAP,5909,0.974156915163255
12.52199413,ENSG00000090686,22110099,-1,USP48,84196,0.999997429389181
54.97556207,ENSG00000187942,22138758,1,LDLRAD2,401944,0.000195122663626231
99.75562072,ENSG00000142798,22263790,-1,HSPG2,3339,6.94653656591348e-06
95.20039101,ENSG00000219073,22303514,1,CELA3B,23436,2.11744211573648e-10
NA,ENSG00000264385,22305729,-1,RN7SL421P,NA,NA
NA,ENSG00000263991,22313974,1,RN7SL386P,NA,NA
NA,ENSG00000201919,22314309,1,RNU6-1022P,NA,NA
75.16129032,ENSG00000142789,22328149,1,CELA3A,10136,9.82224694641128e-08
NA,ENSG00000263582,22330361,-1,RN7SL768P,NA,NA
NA,ENSG00000263929,22337143,1,RN7SL186P,NA,NA
NA,ENSG00000201273,22337478,1,RNU6-776P,NA,NA
NA,ENSG00000218510,22351681,1,LINC00339,29092,NA
36.32453568,ENSG00000070831,22379120,1,CDC42,998,0.656574472233884
NA,ENSG00000230068,22385690,1,CDC42-IT1,NA,NA
37.7028348,ENSG00000162552,22470462,-1,WNT4,54361,0.153837855740478
NA,ENSG00000266564,22592732,1,MIR4418,100616433,NA
5.953079179,ENSG00000184677,22778344,1,ZBTB40,9923,1.21207769768767e-05
NA,ENSG00000237200,22843967,1,ZBTB40-IT1,NA,NA
69.24731183,ENSG00000070886,22890057,1,EPHA8,2046,1.13671356316739e-08
39.72629521,ENSG00000173372,22962999,1,C1QA,712,0.0497899792321254
39.34506354,ENSG00000159189,22970123,1,C1QC,714,0.0173819025149602
41.80840665,ENSG00000173369,22979255,1,C1QB,713,0.0858810485832231
4.437927664,ENSG00000133216,23037332,1,EPHB2,2048,0.999948635231362
NA,ENSG00000265422,23046010,1,MIR4684,100616391,NA
NA,ENSG00000264014,23189719,-1,MIR4253,100422914,NA
NA,ENSG00000215906,23291831,-1,LACTBL1,646262,NA
NA,ENSG00000227868,23342343,-1,C1orf234,729059,NA
8.34799609,ENSG00000004487,23345941,1,KDM1A,23028,0.991027964686515
NA,ENSG00000263793,23370798,1,MIR3115,100422866,NA
NA,ENSG00000266802,23384427,-1,MIR4419A,100616177,NA
44.28152493,ENSG00000169641,23504301,-1,LUZP1,7798,0.287846256098982
NA,ENSG00000206935,23489197,1,RNU6-514P,NA,NA
NA,ENSG00000252578,23490446,1,RNU6-135P,NA,NA
51.00684262,ENSG00000179546,23521222,-1,HTR1D,3352,0.813006424567561
11.50537634,ENSG00000125944,23670829,-1,HNRNPR,10236,0.999079074304417
37.1945259,ENSG00000125945,23695935,-1,ZNF436,80818,0.304488387158864
NA,ENSG00000249087,23695490,1,C1orf213,148898,0.000260771141851481
44.51612903,ENSG00000204219,23751233,-1,TCEA3,6920,0.000965885853095805
29.09090909,ENSG00000088280,23811061,-1,ASAP3,55616,2.35907220968951e-10
41.39784946,ENSG00000007968,23857712,-1,E2F2,1870,0.914702778499156
60.90909091,ENSG00000117318,23886285,-1,ID3,3399,0.68879433753555
NA,ENSG00000197880,23907985,1,MDS2,NA,0.0429655728784688
38.7487781,ENSG00000142676,24018269,1,RPL11,6135,0.725843320629066
NA,ENSG00000244609,24063380,-1,RN7SL532P,NA,NA
NA,ENSG00000011007,24069645,1,TCEB3,6924,0.999991942292927
35.7771261,ENSG00000057757,24104895,1,PITHD1,57095,0.102416722752494
33.50928641,ENSG00000011009,24117460,1,LYPLA2,11313,0.979519145027567
26.03128055,ENSG00000117308,24127271,-1,GALE,2582,3.26698555553297e-08
30.6744868,ENSG00000117305,24165110,-1,HMGCL,3155,0.00256252926835471
50.79178886,ENSG00000179163,24194784,-1,FUCA1,2517,3.3905830953051e-08
40.05865103,ENSG00000188822,24285549,-1,CNR2,1269,0.00011072577844674
NA,ENSG00000264347,24208575,-1,RN7SL24P,NA,NA
NA,ENSG00000264926,24255560,1,MIR378F,100616492,NA
NA,ENSG00000189266,24285599,1,PNRC2,55629,NA
NA,ENSG00000188529,24307417,-1,SRSF10,100996657,NA
99.51124145,ENSG00000142661,24438665,-1,MYOM3,127294,9.28408886540307e-28
58.04496579,ENSG00000142677,24469611,-1,IL22RA1,58985,0.0644008505714252
37.84946237,ENSG00000185436,24514449,-1,IFNLR1,163702,0.308615221609601
89.82404692,ENSG00000158055,24645812,1,GRHL3,57822,0.99558395801223
79.51124145,ENSG00000001460,24743424,-1,STPG1,90529,0.00010643410734956
36.54936461,ENSG00000001461,24742284,1,NIPAL3,57185,0.000454711893618813
67.6344086,ENSG00000117602,24829387,1,RCAN3,11123,0.00320642195331169
NA,ENSG00000266551,24856204,-1,RN7SL857P,NA,NA
65.46432063,ENSG00000184454,24882602,1,NCMAP,400746,0.0672670336239585
18.02541544,ENSG00000133226,24958207,1,SRRM1,10250,0.999999022390233
28.61192571,ENSG00000169504,25071848,1,CLIC4,25932,0.00946200366501209
NA,ENSG00000238482,25104470,-1,RNU6-1208P,NA,NA
22.83479961,ENSG00000020633,25291612,-1,RUNX3,864,0.673967691642928
NA,ENSG00000264371,25349994,1,MIR4425,100616365,NA
56.97947214,ENSG00000117614,25558993,-1,SYF2,25949,0.0379270965280319
NA,ENSG00000117616,25664704,-1,C1orf63,101928189,2.72287500037132e-08
97.98631476,ENSG00000187010,25598884,1,RHD,6007,0.00606009991775824
NA,ENSG00000224183,25621134,-1,SDHDP6,NA,NA
65.0342131,ENSG00000183726,25664408,1,TMEM50A,23585,0.333486481175581
NA,ENSG00000252515,25667462,1,RNU6-1171P,NA,NA
82.25806452,ENSG00000188672,25756683,-1,RHCE,6007,0.861454126246099
7.585532747,ENSG00000204178,25757388,1,TMEM57,55219,0.992504411290221
47.14565005,ENSG00000157978,25870071,1,LDLRAP1,26119,2.90076895064709e-05
23.65591398,ENSG00000117643,25943959,1,MAN1C1,57134,0.0490480402547963
NA,ENSG00000162430,26126667,1,SEPN1,57190,1.08497392205754e-07
60.15640274,ENSG00000117640,26145131,1,MTFR1L,56181,0.431750877541367
63.77321603,ENSG00000127423,26185903,-1,AUNIP,79000,5.49329871865606e-08
65.55229717,ENSG00000182749,26197744,-1,PAQR7,164091,0.0093107679780527
43.39198436,ENSG00000117632,26233482,-1,STMN1,3925,0.648591503545553
NA,ENSG00000229786,26213851,1,SNRPFP2,NA,NA
NA,ENSG00000264021,26232945,-1,MIR3917,100500808,NA
72.6686217,ENSG00000158006,26324648,-1,PAFAH2,5051,2.68539651867445e-07
NA,ENSG00000207237,26290688,1,RNU6-110P,NA,NA
75.35679374,ENSG00000158008,26346375,1,EXTL1,2134,1.17897567862766e-12
55.04398827,ENSG00000158014,26372624,-1,SLC30A2,7780,0.708283236156756
48.8172043,ENSG00000158022,26394927,-1,TRIM63,84676,4.71828632864004e-12
30.01955034,ENSG00000175087,26437664,1,PDIK1L,149420,0.381253877249055
NA,ENSG00000197245,26485511,1,FAM110D,79927,0.550404227081523
47.59530792,ENSG00000142684,26496362,1,ZNF593,51042,0.156440973665101
85.97262952,ENSG00000142675,26503894,1,CNKSR1,10256,3.79048704121579e-16
88.02541544,ENSG00000188782,26517052,1,CATSPER4,378807,3.16436332178783e-05
46.53958944,ENSG00000130695,26560691,1,CEP85,64793,0.00585126875456993
69.10068426,ENSG00000142669,26605667,1,SH3BGRL3,83442,0.795103829065415
80.08797654,ENSG00000158062,26644854,-1,UBXN11,91544,1.20340272757806e-10
69.68719453,ENSG00000169442,26644448,1,CD52,1043,0.530686211965741
NA,ENSG00000176092,26680621,-1,AIM1L,55057,3.33461351873646e-07
NA,ENSG00000265143,26675210,-1,RN7SL490P,NA,NA
87.80058651,ENSG00000176083,26701013,-1,ZNF683,257101,0.00156069704939338
47.03812317,ENSG00000131914,26737269,1,LIN28A,79727,0.196269887367842
40.86999022,ENSG00000117682,26758773,1,DHDDS,79947,0.704700922518414
43.95894428,ENSG00000198830,26798941,1,HMGN2,3151,0.79667455877069
NA,ENSG00000224129,26846741,-1,DPPA2P2,100128023,NA
23.70478983,ENSG00000117676,26856252,1,RPS6KA1,6195,0.725875552839744
NA,ENSG00000238705,26881033,1,MIR1976,100302190,NA
NA,ENSG00000243905,26920037,-1,RN7SL679P,NA,NA
0.684261975,ENSG00000117713,27022524,1,ARID1A,8289,0.999999996642687
NA,ENSG00000266138,27090115,1,RN7SL501P,NA,NA
31.77908113,ENSG00000060642,27113963,1,PIGV,55650,7.2042376998992e-06
NA,ENSG00000241188,27141313,1,RN7SL165P,NA,NA
45.06353861,ENSG00000204160,27153201,1,ZDHHC18,84243,0.00119784993745536
56.78396872,ENSG00000175793,27189633,1,SFN,2810,0.490890062387915
22.27761486,ENSG00000142751,27216788,-1,GPN2,54707,0.0369234540989058
56.70576735,ENSG00000198746,27226957,-1,GPATCH3,63906,6.05252012288109e-07
50.28347996,ENSG00000090273,27226729,1,NUDC,10726,0.822775133437605
65.38611926,ENSG00000131910,27240457,-1,NR0B2,8431,5.83479715619009e-08
NA,ENSG00000175707,27286897,-1,C1orf172,126695,0.153805473990332
NA,ENSG00000225294,27312831,-1,OSTCP2,NA,NA
NA,ENSG00000253368,27320198,1,TRNP1,388610,NA
25.19061584,ENSG00000158246,27339327,-1,FAM46B,115572,0.0511898745130631
9.325513196,ENSG00000090020,27493472,-1,SLC9A1,6548,0.952228129998873
NA,ENSG00000214973,27527964,-1,CHCHD3P3,NA,NA
NA,ENSG00000225159,27533421,1,NPM1P39,NA,NA
NA,ENSG00000225990,27537756,1,SNRPEP7,NA,NA
32.18963832,ENSG00000142784,27561007,1,WDTC1,23038,0.99930782583365
67.22385142,ENSG00000186501,27648651,1,TMEM222,84065,0.0719860750297163
NA,ENSG00000206888,27651710,1,RNU6-48P,100887744,NA
70.89931574,ENSG00000142765,27668513,1,SYTL1,84958,1.0822256796955e-07
71.81818182,ENSG00000142733,27693383,-1,MAP3K6,9064,4.90980509511437e-15
84.63343109,ENSG00000142748,27701315,-1,FCN3,8547,0.0172513382815348
46.56891496,ENSG00000174950,27709870,-1,CD164L2,388611,0.0337448656970662
38.48484848,ENSG00000181773,27719148,1,GPR3,2827,0.0209357972702136
34.50635386,ENSG00000158195,27816669,-1,WASF2,10163,0.975317445622322
2.65884653,ENSG00000126705,27930942,-1,AHDC1,27245,0.999431447817631
30.86999022,ENSG00000000938,27961788,-1,FGR,2268,0.177174438745081
49.02248289,ENSG00000126709,27998729,-1,IFI6,2537,0.230931224633812
NA,ENSG00000206767,28002220,-1,RNU6-949P,NA,NA
NA,ENSG00000226662,28013982,-1,CHMP1AP1,NA,NA
NA,ENSG00000207095,28020242,1,RNU6-424P,NA,NA
50.51808407,ENSG00000009780,28052490,1,FAM76A,199870,0.000561029444884688
NA,ENSG00000230833,28066465,1,RPEP3,NA,NA
39.80449658,ENSG00000117758,28099694,1,STX12,23673,0.896720265506838
NA,ENSG00000223062,28151049,1,RNU6-1245P,NA,NA
31.05571848,ENSG00000117751,28157289,1,PPP1R8,5511,0.954054369869303
NA,ENSG00000252947,28160912,1,SCARNA1,677774,NA
55.96285435,ENSG00000130775,28199055,1,THEMIS2,9473,0.0647217124407372
42.57086999,ENSG00000117748,28241257,-1,RPA2,6118,0.888461678653319
67.72238514,ENSG00000130768,28261504,1,SMPDL3B,27293,1.39140296501713e-07
38.48484848,ENSG00000158156,28285973,1,XKR8,55113,1.43123535164264e-05
23.5483871,ENSG00000158161,28415207,-1,EYA3,2140,0.995035731060423
NA,ENSG00000240750,28358691,-1,RN7SL559P,NA,NA
NA,ENSG00000228589,28422933,-1,SPCS2P4,NA,NA
NA,ENSG00000253005,28469352,-1,RNU6-176P,NA,NA
NA,ENSG00000252429,28470728,-1,RNU7-29P,NA,NA
52.13098729,ENSG00000169403,28520447,-1,PTAFR,5724,0.118775353428594
40.46920821,ENSG00000126698,28559536,-1,DNAJC8,22826,0.582006641588927
45.37634409,ENSG00000130770,28562620,1,ATPIF1,93974,0.0593535041039216
52.24828935,ENSG00000130766,28586038,1,SESN2,83667,0.00076370931416015
45.23949169,ENSG00000130772,28655513,1,MED18,100996782,0.000448333946024653
40.29325513,ENSG00000204138,28696114,1,PHACTR4,65979,0.00427377620221426
NA,ENSG00000221216,28807874,1,RNU6ATAC27P,NA,NA
19.47214076,ENSG00000180198,28832455,1,RCC1,1104,0.19394393095681
NA,ENSG00000242125,28832492,1,SNHG3,8420,NA
NA,ENSG00000200087,28835071,1,SNORA73B,26768,NA
NA,ENSG00000231468,28853739,-1,PRDX3P2,NA,NA
32.40469208,ENSG00000180098,28879597,1,TRNAU1AP,54952,0.882819951620334
NA,ENSG00000197989,28909495,-1,SNHG12,692073,NA
NA,ENSG00000221539,28905334,-1,SNORD99,692212,NA
56.80351906,ENSG00000120656,28969597,-1,TAF12,6883,0.892665247929895
55.76735093,ENSG00000188060,28918712,1,RAB42,115273,0.00255498366167514
NA,ENSG00000270103,28975112,1,RNU11,26824,NA
14.42815249,ENSG00000162419,28995244,1,GMEB1,10691,0.960593932192331
15.29814272,ENSG00000198492,29063133,1,YTHDF2,51441,0.99116572766449
44.98533724,ENSG00000116329,29138654,1,OPRD1,4985,0.109062189113339
54.87781036,ENSG00000159023,29213603,1,EPB41,2035,0.0621098709716946
NA,ENSG00000253304,29450447,-1,TMEM200B,399474,0.15528270100677
51.00684262,ENSG00000116350,29508499,-1,SRSF4,6429,0.934762697175769
47.2629521,ENSG00000116353,29557454,-1,MECR,51102,0.0036031322030062
6.783968719,ENSG00000060656,29563028,1,PTPRU,10076,0.990698955783316
71.54447703,ENSG00000162510,31196434,-1,MATN1,4146,0.00527398583990045
NA,ENSG00000186056,31191351,1,MATN1-AS1,100129196,NA
68.65102639,ENSG00000162511,31230667,-1,LAPTM5,7805,0.735702166051801
NA,ENSG00000264773,31212079,-1,MIR4420,100616164,NA
NA,ENSG00000222784,31316670,1,RN7SKP91,NA,NA
80.62561095,ENSG00000162512,31381608,-1,SDC3,9672,0.527916180650144
4.281524927,ENSG00000134644,31538838,-1,PUM1,9698,0.999998854510137
NA,ENSG00000200154,31408620,-1,SNORD103A,692235,NA
NA,ENSG00000202107,31422049,-1,SNORD103B,692235,NA
NA,ENSG00000200181,31441083,-1,SNORD85,692200,NA
NA,ENSG00000215900,31568405,-1,SEPW1P,NA,NA
57.69305963,ENSG00000084628,31712401,-1,NKAIN1,79570,0.615737172831643
17.22385142,ENSG00000060688,31769662,-1,SNRNP40,9410,0.825363235899783
35.23949169,ENSG00000121766,31769842,1,ZCCHC17,51538,0.215147590312843
45.65982405,ENSG00000121769,31849697,-1,FABP3,2170,0.354913336595959
86.88172043,ENSG00000168528,31882412,1,SERINC2,347735,1.03374403745308e-06
NA,ENSG00000206981,31970525,-1,RNU6-40P,NA,NA
31.94525904,ENSG00000142910,32042116,1,TINAGL1,64129,0.245105548080211
68.87585533,ENSG00000121764,32083287,1,HCRTR1,3061,0.261800018351598
50.24437928,ENSG00000162517,32110497,-1,PEF1,553115,0.323496548949568
78.79765396,ENSG00000084636,32169920,-1,COL16A1,1307,3.38473511158888e-15
NA,ENSG00000121753,32230494,-1,BAI2,576,0.995235377472474
NA,ENSG00000266580,32224336,-1,MIR4254,100423028,NA
64.31085044,ENSG00000134668,32281652,-1,SPOCD1,90853,8.79900241092214e-06
43.32355816,ENSG00000184007,32410457,-1,PTP4A2,8073,0.760772901354061
23.38220919,ENSG00000121774,32479430,1,KHDRBS1,10657,0.94687645920226
40.66471163,ENSG00000121775,32537632,1,TMEM39B,55116,0.021450432147613
NA,ENSG00000266203,32552550,1,MIR5585,100847018,NA
21.68132942,ENSG00000025800,32573639,1,KPNA6,23633,0.988827605869537
36.67644184,ENSG00000084652,32645287,1,TXLNA,200081,0.995925358284739
62.08211144,ENSG00000160050,32665987,1,CCDC28B,79140,9.96843350374975e-08
81.01661779,ENSG00000160051,32671236,1,IQCC,55721,2.25735733275782e-07
64.36950147,ENSG00000222046,32674695,1,DCDC2B,149069,8.88085255997303e-08
55.07331378,ENSG00000160055,32687972,-1,TMEM234,56063,0.000523997901712417
24.65298143,ENSG00000084623,32687529,1,EIF3I,8668,0.417329824985689
NA,ENSG00000220785,32707221,-1,MTMR9LP,339483,NA
71.79863148,ENSG00000183615,32712834,1,FAM167B,84734,0.00269115267024858
38.32844575,ENSG00000182866,32716840,1,LCK,3932,0.999425040716645
19.09090909,ENSG00000116478,32757687,1,HDAC1,3065,0.937916989643132
54.68230694,ENSG00000175130,32801980,-1,MARCKSL1,65108,0.653774932497598
38.0058651,ENSG00000162526,32817122,1,TSSK3,81629,0.763235263396559
NA,ENSG00000225828,32829879,-1,FAM229A,100128071,NA
37.49755621,ENSG00000160058,32860332,-1,BSDC1,55108,0.482345221176286
NA,ENSG00000224333,32868716,-1,GAPDHP20,NA,NA
NA,ENSG00000229259,32892390,-1,LRRC37A12P,NA,NA
NA,ENSG00000263529,32923436,1,RN7SL122P,NA,NA
NA,ENSG00000273274,32930670,1,ZBTB8B,728116,0.360954124529864
51.50537634,ENSG00000160062,33005028,1,ZBTB8A,653121,0.106372648345456
54.83870968,ENSG00000176261,33116504,-1,ZBTB8OS,339487,0.95574935791171
31.68132942,ENSG00000162521,33116743,1,RBBP4,5928,0.989804589203081
NA,ENSG00000162520,33169197,-1,SYNC,81493,0.0416853059014448
79.00293255,ENSG00000162522,33207486,1,KIAA1522,57648,0.802365146971355
17.20430108,ENSG00000134684,33283754,-1,YARS,8565,0.000308553759899848
26.64711632,ENSG00000116497,33282368,1,S100PBP,64766,0.947039388875535
53.98826979,ENSG00000160097,33338083,-1,FNDC5,252995,0.406509132252723
37.74193548,ENSG00000121905,33351595,1,HPCA,3208,0.433846185685315
77.67350929,ENSG00000121900,33367039,-1,TMEM54,113452,0.164454120579217
17.45845552,ENSG00000116514,33430286,-1,RNF19B,127544,0.625353364992841
83.08895406,ENSG00000004455,33546597,-1,AK2,204,0.00556558560437493
NA,ENSG00000142920,33546705,1,ADC,113451,0.00234311016336715
41.0459433,ENSG00000116525,33647660,-1,TRIM62,55223,0.00161141831959926
25.89442815,ENSG00000160094,33722146,1,ZNF362,149076,0.928285965252321
NA,ENSG00000184389,33786699,-1,A3GALT2,127550,6.50302639229507e-07
15.90420332,ENSG00000134686,33896653,-1,PHC2,1912,0.205656047583874
NA,ENSG00000266239,33798093,-1,MIR3605,100500853,NA
NA,ENSG00000222112,33802465,-1,RN7SKP16,NA,NA
NA,ENSG00000234512,33931850,1,TLR12P,NA,NA
30.42033236,ENSG00000121903,33938246,1,ZSCAN20,7579,0.0719552830685617
4.408602151,ENSG00000121904,34631443,-1,CSMD2,114784,NA
NA,ENSG00000227000,34304124,1,HSPD1P14,NA,NA
79.6285435,ENSG00000176256,34326076,1,HMGB4,127540,9.96360941849729e-06
NA,ENSG00000201148,34578550,1,RNA5SP42,NA,NA
66.17790811,ENSG00000142698,34632484,1,C1orf94,84970,0.00437226006687605
NA,ENSG00000207941,35135295,-1,MIR552,693137,NA
NA,ENSG00000163866,35325417,-1,SMIM12,113444,0.396299543247483
69.6969697,ENSG00000189280,35220648,1,GJB5,2709,7.70660156496684e-05
96.62756598,ENSG00000189433,35225342,1,GJB4,127534,1.96484561379576e-06
79.27663734,ENSG00000188910,35246790,1,GJB3,2707,0.00273307067844208
62.00391007,ENSG00000187513,35258599,1,GJA4,2701,0.239138208939641
12.7370479,ENSG00000116544,35395186,-1,DLGAP3,58512,0.999638515813562
NA,ENSG00000243749,35450954,-1,ZMYM6NB,100506144,NA
20.53763441,ENSG00000163867,35497569,-1,ZMYM6,9204,1.40245953692462e-08
15.28836755,ENSG00000197056,35525387,1,ZMYM1,79830,0.0017290006507811
NA,ENSG00000228348,35587623,1,EFCAB14P1,NA,NA
14.21309873,ENSG00000116560,35658749,-1,SFPQ,6421,0.999527260233545
NA,ENSG00000263591,35730083,-1,RN7SL136P,NA,NA
8.484848485,ENSG00000146463,35734568,1,ZMYM4,9202,0.999999928925947
NA,ENSG00000240374,35758099,-1,RN7SL503P,NA,NA
NA,ENSG00000229994,35816323,1,RPL5P4,NA,NA
NA,ENSG00000227409,35831678,-1,ZMYM4-AS1,NA,NA
NA,ENSG00000202129,35893494,-1,RNY5P1,NA,NA
5.581622678,ENSG00000142687,36023551,-1,KIAA0319L,79932,0.188543868959937
4.2228739,ENSG00000020129,36023074,1,NCDN,23154,0.99673508374991
77.09677419,ENSG00000116819,36038971,1,TFAP2E,339488,0.000972259060989771
48.99315738,ENSG00000126067,36107445,-1,PSMB2,5690,0.972351383142869
NA,ENSG00000239859,36171875,-1,RN7SL281P,NA,NA
69.66764418,ENSG00000142686,36185073,-1,C1orf216,127703,0.128378757752275
85.20039101,ENSG00000092853,36235568,-1,CLSPN,63967,0.991559393439728
4.613880743,ENSG00000134698,36273773,1,AGO4,192670,0.990043812111039
5.434995112,ENSG00000092847,36335409,1,AGO1,26523,0.999999463471423
14.95601173,ENSG00000126070,36396319,1,AGO3,192669,0.999998843614557
90.8113392,ENSG00000092850,36549676,1,TEKT2,27285,4.73097417544403e-09
21.49560117,ENSG00000116863,36554476,1,ADPRHL2,54936,6.50306503732575e-05
45.73802542,ENSG00000171812,36590821,-1,COL8A2,1296,0.699343492871063
43.52883675,ENSG00000054116,36615098,-1,TRAPPC3,27095,0.810539219939377
61.03616813,ENSG00000116871,36621180,1,MAP7D1,55700,0.973584103721944
NA,ENSG00000264592,36657516,1,RN7SL131P,NA,NA
8.89540567,ENSG00000054118,36690017,1,THRAP3,9967,0.999996899183557
NA,ENSG00000231849,36707757,-1,UBE2V2P4,NA,NA
44.60410557,ENSG00000214193,36771988,1,SH3D21,79729,0.000722997736993469
59.99022483,ENSG00000142694,36789755,-1,EVA1B,55194,0.656674967875198
38.87585533,ENSG00000196182,36851497,-1,STK40,83931,0.991723985402898
44.01759531,ENSG00000181817,36863493,-1,LSM10,84967,0.615647823094396
NA,ENSG00000222821,36868460,-1,RNU4-27P,NA,NA
35.28836755,ENSG00000116885,36916086,-1,OSCP1,127700,0.000148146568416105
63.20625611,ENSG00000116898,36930038,-1,MRPS15,64960,0.000342016118820908
83.44086022,ENSG00000119535,36948879,-1,CSF3R,1441,1.41619198119671e-06
NA,ENSG00000230214,37095936,1,FTLP18,NA,NA
4.907135875,ENSG00000163873,37499730,-1,GRIK3,2899,0.999980170163858
NA,ENSG00000264698,37627164,1,MIR4255,100422898,NA
NA,ENSG00000207328,37669211,1,RNU6-636P,NA,NA
NA,ENSG00000252368,37730387,-1,RNA5SP43,NA,NA
NA,ENSG00000230451,37796453,1,RPS29P6,NA,NA
NA,ENSG00000233621,37940012,-1,LINC01137,728431,NA
71.73998045,ENSG00000163874,37940153,1,ZC3H12A,102465438,0.91163271519429
41.69110459,ENSG00000163875,37980375,-1,MEAF6,64769,0.730388139479782
NA,ENSG00000263675,37966595,-1,MIR5581,100847010,NA
